filename,county,source,relevant_date,date_of_production,upload_date,document_url,download_url,download_success
Ventura County_Westlaw Edge DA PD Tip Sheet (3).pdf,Ventura County,Office of the Ventura County District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-westlaw-edge-da-pd-tip-sheet-3pdf,https://drive.google.com/open?id=1oSG8W3thuLoCEOoerYHKOY6x7bMowN3t,True
Ventura County_Westlaw Edge New Features QuickCheck (1).pdf,Ventura County,Office of the Ventura District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-westlaw-edge-new-features-quickcheck-1pdf,https://drive.google.com/open?id=1qSty5yMzX7zR2snTfYV56AyG2EeyryUk,True
Ventura County_Westlaw Edge New Features QuickCheck (2).pdf,Ventura County,Office of the Ventura District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-westlaw-edge-new-features-quickcheck-2pdf,https://drive.google.com/open?id=13dsp7mHIsqkZMXA5nKexWrKR7GKxwkyj,True
Ventura County_Westlaw Edge New Features QuickCheck (3).pdf,Ventura County,Office of the Ventura District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-westlaw-edge-new-features-quickcheck-3pdf,https://drive.google.com/open?id=1iAka91PdQ7jqsKI7XTqQcZucrTJpK09g,True
Ventura County_Witness Coordination Training.pdf,Ventura County,Office of the Ventura District Attorney,10/11/2019,,04/04/2025,https://www.aclunc.org/ventura-county-witness-coordination-trainingpdf,https://drive.google.com/open?id=1XwnsdI2CLiEemnVd6b5LZu1GFxOV6V8g,True
Ventura County_Witness Pleads 5th-Felony.pptx,Ventura County,Office of the Ventura District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-witness-pleads-5th-felonypptx,https://drive.google.com/open?id=1LI6kLf1lHhUIxMKpuK3Q9qUB2MxUOlJe,True
Ventura County_Witness Pleads 5th-Misdemeanor.pptx,Ventura County,Office of the Ventura County District Attorney,,,04/04/2025,https://www.aclunc.org/ventura-county-witness-pleads-5th-misdemeanorpptx,https://drive.google.com/open?id=1QxR5oQGBXBfszg_gyH_3P89a0F9SyvGn,True
2014.07.31_Yolo County_Batson-Wheeler Motions (1).pdf,Yolo County,Office of the Yolo County District Attorney,07/31/2014,,04/04/2025,https://www.aclunc.org/20140731-yolo-county-batson-wheeler-motions-1pdf,https://drive.google.com/open?id=1tIkAUYZhrjx_EL13K4txDH1Lwhb7aRrn,True
2014.07.31_Yolo County_Batson-Wheeler Motions.pdf,Yolo County,Office of the Yolo County District Attorney,07/31/2014,,04/04/2025,https://www.aclunc.org/20140731-yolo-county-batson-wheeler-motionspdf,https://drive.google.com/open?id=1sKdYWpjoP5xEYQLM5mpHlJfXUj3V8sVW,True
2015.02_Yolo County_Neighborhood Court Program Grant.doc,Yolo County,Office of the Yolo County District Attorney,02/15/2025,,04/04/2025,https://www.aclunc.org/201502-yolo-county-neighborhood-court-program-grantdoc,https://drive.google.com/open?id=1_T2a14na9CwxLa5mnLx_jHcO8qwOciNM,True
2015.06_Yolo County_Ethics PowerPoint.pdf,Yolo County,Office of the Yolo County District Attorney,06/15/2025,,04/04/2025,https://www.aclunc.org/201506-yolo-county-ethics-powerpointpdf,https://drive.google.com/open?id=1O-MAgRwHVEz8c5hE_j4DAj9G6YjUKvsL,True
2015.11.18_Yolo County_National Prosecution Summit Agenda and News Article.pdf,Yolo County,Office of the Yolo County District Attorney,11/18/2015,,04/04/2025,https://www.aclunc.org/20151118-yolo-county-national-prosecution-summit-agenda-and-news-articlepdf,https://drive.google.com/open?id=17tQYXuMSwrlDeU3Lp0uYeHrJaHphDb45,True
2015_Yolo County_NHC Grant Feb 2015.doc,Yolo County,Office of the Yolo County District Attorney,01/01/2015,,04/04/2025,https://www.aclunc.org/2015-yolo-county-nhc-grant-feb-2015doc,https://drive.google.com/open?id=1Ruea8RKdMM64o_kGKo584-WkwX3i5C6z,True
2015_Yolo County_NHC Homeless Program.docx,Yolo County,Office of the Yolo County District Attorney,01/01/2015,,04/04/2025,https://www.aclunc.org/2015-yolo-county-nhc-homeless-programdocx,https://drive.google.com/open?id=1OW19ck62sFZnbfx4HzJvNHhCfVjXhcrw,True
2015_Yolo County_Training Legal Interns.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2015,,04/04/2025,https://www.aclunc.org/2015-yolo-county-training-legal-internspdf,https://drive.google.com/open?id=1paWj3jITthib5IwmTtnrDb-rIyNJhYet,True
2016_Yolo County_Intern Training.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2016,,04/04/2025,https://www.aclunc.org/2016-yolo-county-intern-trainingpdf,https://drive.google.com/open?id=1C1QsLHno4HKOPtUfYmJqHzH-gyEWz3Vt,True
2017.08.16_Yolo County_Hate Crime PowerPoint.pdf,Yolo County,Office of the Yolo County District Attorney,08/16/2017,,04/04/2025,https://www.aclunc.org/20170816-yolo-county-hate-crime-powerpointpdf,https://drive.google.com/open?id=1LLW7VAJasM5wacaMMqAKwUMfV0Q29PoD,True
2017_Yolo County_Training Legal Interns.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2017,,04/04/2025,https://www.aclunc.org/2017-yolo-county-training-legal-internspdf,https://drive.google.com/open?id=13yiAAEiAgSp03DbKiqOQhwJIc1OjvuFM,True
2018.04.27_Yolo County_Migrant Camp Outreach.doc,Yolo County,Office of the Yolo County District Attorney,04/27/2018,,04/04/2025,https://www.aclunc.org/20180427-yolo-county-migrant-camp-outreachdoc,https://drive.google.com/open?id=1GVlI-ft2W-udqiyQ5EE3pza4C6Z5GmLc,True
2018.05.22_Yolo County_Steps to Success Press Release.doc,Yolo County,Office of the Yolo County District Attorney,05/22/2018,,04/04/2025,https://www.aclunc.org/20180522-yolo-county-steps-success-press-releasedoc,https://drive.google.com/open?id=1dup-3G9qlQUUPVNXJR7yoA_ZPwcunErq,True
2018.05.25_Yolo County_Neighborhood Court Recidivism Report.doc,Yolo County,Office of the Yolo County District Attorney,05/25/2018,,04/04/2025,https://www.aclunc.org/20180525-yolo-county-neighborhood-court-recidivism-reportdoc,https://drive.google.com/open?id=1s-Q8vUwFG5LXYOutSNpSLzD9jK1WUYEw,True
2018.05_Yolo County_Responding to a Wheeler-Batson Motion.pdf,Yolo County,Office of the Yolo County District Attorney,05/18/2025,,04/04/2025,https://www.aclunc.org/201805-yolo-county-responding-wheeler-batson-motionpdf,https://drive.google.com/open?id=14C5XV_NUQmqhh6syQmh04-JUxlu56o5E,True
2018.08_Yolo County_MHC Guidelines revised.pdf,Yolo County,Office of the Yolo County District Attorney,08/18/2025,,04/04/2025,https://www.aclunc.org/201808-yolo-county-mhc-guidelines-revisedpdf,https://drive.google.com/open?id=1RpAAjm9WI1c_6zliXLwVx3K0aQ8pvG9F,True
2018.09.24_Yolo County_CADAA Misdemeanors Seminar.pdf,Yolo County,Office of the Yolo County District Attorney,09/24/2018,,04/04/2025,https://www.aclunc.org/20180924-yolo-county-cadaa-misdemeanors-seminarpdf,https://drive.google.com/open?id=1HnErtmhBxx3mi7z5ajOtHCmV7QNF5ZY4,True
2018.09.26_Yolo County_Misdemeanor Voir Dire 101.pdf,Yolo County,Office of the Yolo County District Attorney,09/26/2018,,04/04/2025,https://www.aclunc.org/20180926-yolo-county-misdemeanor-voir-dire-101pdf,https://drive.google.com/open?id=11dFYGTHxYZUST1hORB6ApTeoZSEl0j2K,True
2018.10.04_Yolo County_Jury Selection Presentation.pdf,Yolo County,Office of the Yolo County District Attorney,10/04/2018,,04/04/2025,https://www.aclunc.org/20181004-yolo-county-jury-selection-presentationpdf,https://drive.google.com/open?id=1reAonR23SMTqlTejApQoiCiUdo0C_KEe,True
2018.12.04_Yolo County_Implicit Bias Training Sign In.pdf,Yolo County,Office of the Yolo County District Attorney,12/04/2018,,04/04/2025,https://www.aclunc.org/20181204-yolo-county-implicit-bias-training-sign-inpdf,https://drive.google.com/open?id=16ub6ONxfqUrabxQNd0k5-4AaWKgDXTzh,True
2018_Yolo County_Breaking Barrierrs for CZI (003).pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2018,,04/04/2025,https://www.aclunc.org/2018-yolo-county-breaking-barrierrs-czi-003pdf,https://drive.google.com/open?id=1irKjZ55QCDviwsF-Qa_ND3UajqUGX0WQ,True
2018_Yolo County_NHC Recidivism Report.doc,Yolo County,Office of the Yolo County District Attorney,01/01/2018,,04/04/2025,https://www.aclunc.org/2018-yolo-county-nhc-recidivism-reportdoc,https://drive.google.com/open?id=1kBUUwqwYPHW8_WuhIC6zFJc5ZqcUNnDL,True
2018_Yolo County_Racial Profiling MCLE.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2018,,04/04/2025,https://www.aclunc.org/2018-yolo-county-racial-profiling-mclepdf,https://drive.google.com/open?id=1oEy8-JNjm28RBDkUO_al50crlKbK82-_,True
2018_Yolo County_Training Legal Interns.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2018,,04/04/2025,https://www.aclunc.org/2018-yolo-county-training-legal-internspdf,https://drive.google.com/open?id=1J3XxrFDx1TPCezC7UTFqg5bIho2wFlhk,True
2019.03_Yolo County_Addiction Intervention Court Guidelines.pdf,Yolo County,Office of the Yolo County District Attorney,03/19/2025,,04/04/2025,https://www.aclunc.org/201903-yolo-county-addiction-intervention-court-guidelinespdf,https://drive.google.com/open?id=1lBxi2FT2vhAjqT5L5NQ9z_75AHWRKLfO,True
2019.09.05_Yolo County_MJ Code for America Erasure.doc,Yolo County,Office of the Yolo County District Attorney,09/05/2019,,04/04/2025,https://www.aclunc.org/20190905-yolo-county-mj-code-america-erasuredoc,https://drive.google.com/open?id=1NNVujEJWbhRNgxVZuK-4qeOOfFJQ5zxh,True
2019.09_Yolo County_Conviction Integrity Program.doc,Yolo County,Office of the Yolo County District Attorney,09/19/2025,,04/04/2025,https://www.aclunc.org/201909-yolo-county-conviction-integrity-programdoc,https://drive.google.com/open?id=1srltUgQaBufrCCASTuPTn7cZ5HTtSYSH,True
2019.10.01_Yolo County_NHC JAG Grant Award.doc,Yolo County,Office of the Yolo County District Attorney,10/01/2019,,04/04/2025,https://www.aclunc.org/20191001-yolo-county-nhc-jag-grant-awarddoc,https://drive.google.com/open?id=105Q_4nee2kBtZImqs93ZOGhDWrOpGzGl,True
2019_Yolo County_Motion for Justice - Action Steps to Center Racial Equity.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2019,,04/04/2025,https://www.aclunc.org/2019-yolo-county-motion-justice-action-steps-center-racial-equitypdf,https://drive.google.com/open?id=11KBN0z0Jec8Fu5kGPvrgrF-1nzp9uqiD,True
2019_Yolo County_Training Legal Interns.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2019,,04/04/2025,https://www.aclunc.org/2019-yolo-county-training-legal-internspdf,https://drive.google.com/open?id=1-zPudRtm9DM5HE5BpNzPgzIT_xB077SR,True
2020.02.19_Yolo County_MHC Graduation Rayshawn Taylor.doc,Yolo County,Office of the Yolo County District Attorney,02/19/2020,,04/04/2025,https://www.aclunc.org/20200219-yolo-county-mhc-graduation-rayshawn-taylordoc,https://drive.google.com/open?id=1nsb4fXbramP3w7735Z4-hvC_lTQciUgk,True
2020.05.15_Yolo County_AIC Zoom Steven Scharl.pdf,Yolo County,Office of the Yolo County District Attorney,05/15/2020,,04/04/2025,https://www.aclunc.org/20200515-yolo-county-aic-zoom-steven-scharlpdf,https://drive.google.com/open?id=1iOvgAzd6h0RSZEh7GvdIXrvi3CXEnjv5,True
2020.08.04_Yolo County_Mental Health Court Outcome Report.docx,Yolo County,Office of the Yolo County District Attorney,08/04/2020,,04/04/2025,https://www.aclunc.org/20200804-yolo-county-mental-health-court-outcome-reportdocx,https://drive.google.com/open?id=1Lw8GkW1SrjzPMJdDpp9v2Rxuy9QKhyjp,True
2020.10.26_Yolo County_Core Values and Ethics of Prosecution Dan Dow to DA Roundtable.pdf,Yolo County,Office of the Yolo County District Attorney,10/26/2020,,04/04/2025,https://www.aclunc.org/20201026-yolo-county-core-values-and-ethics-prosecution-dan-dow-da-roundtablepdf,https://drive.google.com/open?id=1jeSNkr_eEDZaFdFk0C9VasDkRhxI2ssN,True
2020.11.30_Yolo County_Step to Success Graduation Program.doc,Yolo County,Office of the Yolo County District Attorney,11/30/2020,,04/04/2025,https://www.aclunc.org/20201130-yolo-county-step-success-graduation-programdoc,https://drive.google.com/open?id=1w6Gopq9pIrKN6CSGsjr6WBRvJ7h3-Hdb,True
2020.12.07_Yolo County_Using AB 2942 to Reduce Sentences.doc,Yolo County,Office of the Yolo County District Attorney,12/07/2020,,04/04/2025,https://www.aclunc.org/20201207-yolo-county-using-ab-2942-reduce-sentencesdoc,https://drive.google.com/open?id=1HEcl35HEUG29-nvIPwxC85ShwshwQs5w,True
2020.12.07_Yolo County_Yolo DA Uses New Law to Reduce Sentence of Prison Inmate.pdf,Yolo County,Office of the Yolo County District Attorney,12/07/2020,,04/04/2025,https://www.aclunc.org/20201207-yolo-county-yolo-da-uses-new-law-reduce-sentence-prison-inmatepdf,https://drive.google.com/open?id=1g1U473cqIs2zcE7_ojvKQIaph3EFoXaG,True
2020_Yolo County_ Virtual CZI Training.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-yolo-county-virtual-czi-trainingpdf,https://drive.google.com/open?id=1--2wrYvXhC_-bBkJcJgYuO1CgL0KA38f,True
2020_Yolo County_Mental Health Divesion PowerPoint.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-yolo-county-mental-health-divesion-powerpointpdf,https://drive.google.com/open?id=1tgoWq0pFsQ3DUsMeVSvYOzaunZLvYWMh,True
2020_Yolo County_Steps to Success Graduation.doc,Yolo County,Office of the Yolo County District Attorney,01/01/2020,,04/04/2025,https://www.aclunc.org/2020-yolo-county-steps-success-graduationdoc,https://drive.google.com/open?id=1wW3OhBW2vUlTFn7LaKDXKcGgA7Hx_mOV,True
2021.01.13_Yolo County_HR DIV Policy and Protocol.pdf,Yolo County,Office of the Yolo County District Attorney,01/13/2021,,04/04/2025,https://www.aclunc.org/20210113-yolo-county-hr-div-policy-and-protocolpdf,https://drive.google.com/open?id=1fyHtUgTNxTsPsg8RBkisdM3iRAg10eMk,True
2021.04.02_Yolo County_Implicit Bias Training.doc,Yolo County,Office of the Yolo County District Attorney,04/02/2021,,04/04/2025,https://www.aclunc.org/20210402-yolo-county-implicit-bias-trainingdoc,https://drive.google.com/open?id=15GPhqsdry6BSElUixj81XI1SG6TEMXAA,True
2021.05.01_Yolo County_Post Bias Training Policy.pdf,Yolo County,Office of the Yolo County District Attorney,05/01/2021,,04/04/2025,https://www.aclunc.org/20210501-yolo-county-post-bias-training-policypdf,https://drive.google.com/open?id=1Le2kZYNaIUowTWjuWuJTnBZQndKwuFxQ,True
2021.05.28_Yolo County_Commons Policy Change.docx,Yolo County,Office of the Yolo County District Attorney,05/28/2021,,04/04/2025,https://www.aclunc.org/20210528-yolo-county-commons-policy-changedocx,https://drive.google.com/open?id=1q3_FeJaeVTbNxFzqHstW6yakBVJBBiIF,True
2021.06_Yolo County_AB 2542 - Racial Justice Act.pdf,Yolo County,Office of the Yolo County District Attorney,06/21/2025,,04/04/2025,https://www.aclunc.org/202106-yolo-county-ab-2542-racial-justice-actpdf,https://drive.google.com/open?id=1CsKEf6AU81nOVi_WYNsVJBNqa7pmBWQB,True
2021_Yolo County_CDAA Prosectuion and Mental Health PowerPoint.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-yolo-county-cdaa-prosectuion-and-mental-health-powerpointpdf,https://drive.google.com/open?id=1ina_hN04T7bNcd7wAVJLFraV2sSRkjcA,True
2021_Yolo County_Legal Intern Training.pdf,Yolo County,Office of the Yolo County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-yolo-county-legal-intern-trainingpdf,https://drive.google.com/open?id=1QXXEXIal3NFIdo2AUpMOcpZnU9_4ZH6X,True
2021_Yuba County_Elimination of Bias Presentation Gang Symposium.pdf,Yuba County,Office of the Yuba County District Attorney,01/01/2021,,04/04/2025,https://www.aclunc.org/2021-yuba-county-elimination-bias-presentation-gang-symposiumpdf,https://drive.google.com/open?id=1zm-2KNZFQ6Tr2VVqxTeT1fHs-CR06a9D,True
Yolo County_ALF Leading Consciously Training Description.pdf,Yolo County,Office of the Yolo County District Attorney,07/29/2021,,04/04/2025,https://www.aclunc.org/yolo-county-alf-leading-consciously-training-descriptionpdf,https://drive.google.com/open?id=14Tf_zSMnhTVbOla8T1mU_r5Vah-jlIkF,True
Yolo County_ALF Leading Consciously Training-Implicit Bias Explained.pdf,Yolo County,Office of the Yolo County District Attorney,10/21/2021,,04/04/2025,https://www.aclunc.org/yolo-county-alf-leading-consciously-training-implicit-bias-explainedpdf,https://drive.google.com/open?id=1X62yDlEFy03IBmtQCBqpjs_CfxQMrLMW,True
Yolo County_Brady Obligations.pdf,Yolo County,Office of the Yolo County District Attorney,10/21/2021,,04/04/2025,https://www.aclunc.org/yolo-county-brady-obligationspdf,https://drive.google.com/open?id=1uZpUCdwQR1SpSWSk857zdFQxlvl_nGJm,True
Yolo County_Brady Rule - Basic Discovery Obligations.pdf,Yolo County,Office of the Yolo County District Attorney,10/21/2021,,04/04/2025,https://www.aclunc.org/yolo-county-brady-rule-basic-discovery-obligationspdf,https://drive.google.com/open?id=1899Wd0ExkM3x5NJL42ZbKhATrBbFyjBJ,True
Yolo County_Diversion Policy v3.docx,Yolo County,Office of the Yolo County District Attorney,07/27/2021,,04/04/2025,https://www.aclunc.org/yolo-county-diversion-policy-v3docx,https://drive.google.com/open?id=1JIeFWUKOt2naxRcmVYM0WFPO5F5NpzcV,True
Yolo County_Diversion Policy v3.pdf,Yolo County,Office of the Yolo County District Attorney,07/28/2021,,04/04/2025,https://www.aclunc.org/yolo-county-diversion-policy-v3pdf,https://drive.google.com/open?id=1tIeycroneiObvUfntj0xdWnCtz_HAL-9,True
Yolo County_Diversion-eligibility-Final.pdf,Yolo County,Office of the Yolo County District Attorney,07/28/2021,,04/04/2025,https://www.aclunc.org/yolo-county-diversion-eligibility-finalpdf,https://drive.google.com/open?id=1XEZtnfxz2M0yvT5yPhtztGkNdCKPlqTr,True
Yolo County_Implicit Bias Training (1).pdf,Yolo County,Office of the Yolo County District Attorney,10/21/2021,,04/04/2025,https://www.aclunc.org/yolo-county-implicit-bias-training-1pdf,https://drive.google.com/open?id=1WbXqjqxmROSXH3cZmsr_kjCguwo-LGCq,True
Yolo County_Implicit Bias Training Hourly Distribution.pdf,Yolo County,Office of the Yolo County District Attorney,04/14/2016,,04/04/2025,https://www.aclunc.org/yolo-county-implicit-bias-training-hourly-distributionpdf,https://drive.google.com/open?id=16wO9vhihu-wKNT-hS-HybLe0HJL4UKj2,True
Yolo County_Office Policies ACLA PRA.pdf,Yolo County,Office of the Yolo County District Attorney,07/30/2021,,04/04/2025,https://www.aclunc.org/yolo-county-office-policies-acla-prapdf,https://drive.google.com/open?id=1uQh0bbcFbdnEtlmDVHEVmFqvWGIPHMCY,True
